artistName,trackName,secondsPlayed,dateTime_UTC,dateTime,dayNumber,dayOfWeek,hour
U2,With Or Without You - Remastered,12.501,2022-06-15 06:25:00,2022-06-14 23:25:00,271,Tuesday,23
FKJ,Us,138.019,2022-06-16 20:27:00,2022-06-16 13:27:00,273,Thursday,13
FKJ,The Mission,0.534,2022-06-16 20:27:00,2022-06-16 13:27:00,273,Thursday,13
FKJ,Can't Stop (feat. Little Dragon),0.975,2022-06-16 20:27:00,2022-06-16 13:27:00,273,Thursday,13
FKJ,Brass Necklace,4.922,2022-06-16 20:28:00,2022-06-16 13:28:00,273,Thursday,13
FKJ,IHM,55.704,2022-06-16 20:28:00,2022-06-16 13:28:00,273,Thursday,13
FKJ,Different Masks For Different Days,255.721,2022-06-16 20:33:00,2022-06-16 13:33:00,273,Thursday,13
FKJ,Once Again I Close My Eyes,52.918,2022-06-16 20:33:00,2022-06-16 13:33:00,273,Thursday,13
Tom Misch,The Journey,29.001,2022-06-16 20:34:00,2022-06-16 13:34:00,273,Thursday,13
Tom Misch,Falafel,77.159,2022-06-16 20:35:00,2022-06-16 13:35:00,273,Thursday,13
Tom Misch,Lift Off,20.062,2022-06-16 20:38:00,2022-06-16 13:38:00,273,Thursday,13
Tom Misch,Kyiv,154.714,2022-06-16 20:38:00,2022-06-16 13:38:00,273,Thursday,13
Saje,Freefallin' Dreams,106.022,2022-06-16 20:40:00,2022-06-16 13:40:00,273,Thursday,13
Mac Miller,Woods,278.825,2022-06-17 00:45:00,2022-06-16 17:45:00,273,Thursday,17
Edoardo Más,I Can Be Irresistible,176.227,2022-06-17 00:48:00,2022-06-16 17:48:00,273,Thursday,17
Swank Doral,Chlorine,40.562,2022-06-17 00:48:00,2022-06-16 17:48:00,273,Thursday,17
Wasted House,On My Way,113.427,2022-06-17 00:50:00,2022-06-16 17:50:00,273,Thursday,17
Baijings,Missing U,116.963,2022-06-17 00:52:00,2022-06-16 17:52:00,273,Thursday,17
Bending Lights,Right Direction,62.967,2022-06-17 00:53:00,2022-06-16 17:53:00,273,Thursday,17
Darius,MATERIAL GIRL,200.54,2022-06-17 00:56:00,2022-06-16 17:56:00,273,Thursday,17
¿Téo?,I'll Wait,78.884,2022-06-17 00:58:00,2022-06-16 17:58:00,273,Thursday,17
K. Roosevelt,The Voodoo,167.578,2022-06-17 01:00:00,2022-06-16 18:00:00,273,Thursday,18
Drake,Jimmy Cooks (feat. 21 Savage),3.029,2022-06-17 18:58:00,2022-06-17 11:58:00,274,Friday,11
Diddy,Gotta Move On (feat. Bryson Tiller),5.738,2022-06-17 18:58:00,2022-06-17 11:58:00,274,Friday,11
Drake,Falling Back,22.186,2022-06-17 18:58:00,2022-06-17 11:58:00,274,Friday,11
Steve Lacy,Mercury,7.957,2022-06-17 18:58:00,2022-06-17 11:58:00,274,Friday,11
John Legend,Honey (with Muni Long),4.65,2022-06-17 18:58:00,2022-06-17 11:58:00,274,Friday,11
FKA twigs,killer,6.848,2022-06-17 18:58:00,2022-06-17 11:58:00,274,Friday,11
Kota the Friend,FATHER'S DAY,20.351,2022-06-17 18:59:00,2022-06-17 11:59:00,274,Friday,11
Drake,Sticky,33.173,2022-06-17 18:59:00,2022-06-17 11:59:00,274,Friday,11
Chance the Rapper,The Highs & The Lows,13.951,2022-06-17 18:59:00,2022-06-17 11:59:00,274,Friday,11
Flo Milli,Conceited,18.602,2022-06-17 19:00:00,2022-06-17 12:00:00,274,Friday,12
Cautious Clay,Puffer,14.911,2022-06-17 19:00:00,2022-06-17 12:00:00,274,Friday,12
Black Eyed Peas,DON'T YOU WORRY,20.714,2022-06-17 19:00:00,2022-06-17 12:00:00,274,Friday,12
Ne-Yo,You Got The Body,14.805,2022-06-17 19:01:00,2022-06-17 12:01:00,274,Friday,12
Ben Harper,We Need To Talk About It,6.058,2022-06-17 19:01:00,2022-06-17 12:01:00,274,Friday,12
BROCKHAMPTON,Hollywood Swinging - From 'Minions: The Rise of Gru' Soundtrack,15.871,2022-06-17 19:01:00,2022-06-17 12:01:00,274,Friday,12
bLAck pARty,On My Way,11.157,2022-06-17 19:01:00,2022-06-17 12:01:00,274,Friday,12
Lupe Fiasco,DRILL MUSIC IN ZION,11.114,2022-06-17 19:01:00,2022-06-17 12:01:00,274,Friday,12
Al-Doms,HAHA (feat. Pusha T),7.488,2022-06-17 19:01:00,2022-06-17 12:01:00,274,Friday,12
B.o.B,Scenic Route,15.786,2022-06-17 19:02:00,2022-06-17 12:02:00,274,Friday,12
B.o.B,Magic (feat. Rivers Cuomo),21.696,2022-06-17 19:02:00,2022-06-17 12:02:00,274,Friday,12
Big Scarr,Yeah Whoa (feat. Nardo Wick & Gucci Mane),3.37,2022-06-17 19:02:00,2022-06-17 12:02:00,274,Friday,12
B.o.B,Airplanes (feat. Hayley Williams of Paramore),9.536,2022-06-17 19:02:00,2022-06-17 12:02:00,274,Friday,12
B.o.B,Nothing For You (Feat. Bruno Mars),5.503,2022-06-17 19:02:00,2022-06-17 12:02:00,274,Friday,12
B.o.B,HeadBand (feat. 2 Chainz),8.085,2022-06-17 19:03:00,2022-06-17 12:03:00,274,Friday,12
ELHAE,Know,28.416,2022-06-17 19:04:00,2022-06-17 12:04:00,274,Friday,12
Bino Rideaux,OUTTA LINE,10.346,2022-06-17 19:04:00,2022-06-17 12:04:00,274,Friday,12
Xavier Omär,Tarantino,60.672,2022-06-17 19:04:00,2022-06-17 12:04:00,274,Friday,12
Felix Da Housecat,Go Hard,16.341,2022-06-18 00:19:00,2022-06-17 17:19:00,274,Friday,17
Darius,MATERIAL GIRL,200.54,2022-06-18 00:23:00,2022-06-17 17:23:00,274,Friday,17
"K, Le Maestro",COME AROUND,204.75,2022-06-18 00:26:00,2022-06-17 17:26:00,274,Friday,17
NASAYA,PATTERNS,228.571,2022-06-18 00:30:00,2022-06-17 17:30:00,274,Friday,17
Free Party,Middle School,148.498,2022-06-18 00:32:00,2022-06-17 17:32:00,274,Friday,17
MATVEÏ,OVERDOSE,153.0,2022-06-18 00:35:00,2022-06-17 17:35:00,274,Friday,17
Planet Giza,Why Do You Run,101.428,2022-06-18 00:36:00,2022-06-17 17:36:00,274,Friday,17
Ogi,I Got It,207.2,2022-06-18 00:40:00,2022-06-17 17:40:00,274,Friday,17
Zola Courtney,Superstar,177.045,2022-06-18 00:43:00,2022-06-17 17:43:00,274,Friday,17
Royce Wood Junior,Spit Up,233.036,2022-06-18 00:46:00,2022-06-17 17:46:00,274,Friday,17
Terrell Morris,Winterfalls,171.364,2022-06-18 00:49:00,2022-06-17 17:49:00,274,Friday,17
Lo Village,Terry Crews,193.732,2022-06-18 00:52:00,2022-06-17 17:52:00,274,Friday,17
Pastel,home alone,175.714,2022-06-18 00:55:00,2022-06-17 17:55:00,274,Friday,17
Austin Millz,Ride,176.357,2022-06-18 00:58:00,2022-06-17 17:58:00,274,Friday,17
Memblem,Reckless,11.537,2022-06-18 01:00:00,2022-06-17 18:00:00,274,Friday,18
FHAT,Afterspot,151.034,2022-06-18 01:00:00,2022-06-17 18:00:00,274,Friday,18
Ahmad Anonimis,City Sins,18.668,2022-06-19 04:59:00,2022-06-18 21:59:00,275,Saturday,21
Ahmad Anonimis,Get Back,10.1,2022-06-19 04:59:00,2022-06-18 21:59:00,275,Saturday,21
Ahmad Anonimis,Can't Wake Up,20.387,2022-06-19 05:16:00,2022-06-18 22:16:00,275,Saturday,22
Drake,Falling Back,2.78,2022-06-20 22:58:00,2022-06-20 15:58:00,277,Monday,15
Drake,Texts Go Green,48.59,2022-06-20 22:58:00,2022-06-20 15:58:00,277,Monday,15
Drake,Intro,5.11,2022-06-20 22:58:00,2022-06-20 15:58:00,277,Monday,15
Drake,Calling My Name,9.24,2022-06-20 22:59:00,2022-06-20 15:59:00,277,Monday,15
Drake,Currents,5.46,2022-06-20 22:59:00,2022-06-20 15:59:00,277,Monday,15
Drake,Sticky,7.15,2022-06-20 22:59:00,2022-06-20 15:59:00,277,Monday,15
Drake,A Keeper,7.34,2022-06-20 22:59:00,2022-06-20 15:59:00,277,Monday,15
Drake,Flight's Booked,1.32,2022-06-20 22:59:00,2022-06-20 15:59:00,277,Monday,15
Drake,Massive,8.49,2022-06-20 22:59:00,2022-06-20 15:59:00,277,Monday,15
Drake,Massive,260.74,2022-06-20 23:03:00,2022-06-20 16:03:00,277,Monday,16
Drake,Jimmy Cooks (feat. 21 Savage),17.72,2022-06-20 23:04:00,2022-06-20 16:04:00,277,Monday,16
Drake,Overdrive,7.2,2022-06-20 23:04:00,2022-06-20 16:04:00,277,Monday,16
Drake,Down Hill,5.69,2022-06-20 23:04:00,2022-06-20 16:04:00,277,Monday,16
Drake,Liability,4.51,2022-06-20 23:04:00,2022-06-20 16:04:00,277,Monday,16
Drake,Tie That Binds,5.6,2022-06-20 23:04:00,2022-06-20 16:04:00,277,Monday,16
Drake,Flight's Booked,5.11,2022-06-20 23:04:00,2022-06-20 16:04:00,277,Monday,16
Linden Jay,Got Me All Wrong,85.844,2022-06-21 01:25:00,2022-06-20 18:25:00,277,Monday,18
Kwaku Asante,Molasses,53.684,2022-06-21 01:26:00,2022-06-20 18:26:00,277,Monday,18
Sirens Of Lesbos,Like Some Dream,314.684,2022-06-21 01:31:00,2022-06-20 18:31:00,277,Monday,18
Rae Khalil,FATHER,153.681,2022-06-21 01:34:00,2022-06-20 18:34:00,277,Monday,18
Maxwell Hunter,Cynthia,330.693,2022-06-21 01:39:00,2022-06-20 18:39:00,277,Monday,18
Rejjie Snow,Disco Pantz,173.666,2022-06-21 01:42:00,2022-06-20 18:42:00,277,Monday,18
BARii,Bad,149.958,2022-06-21 01:44:00,2022-06-20 18:44:00,277,Monday,18
Joshua J,Call Me,151.739,2022-06-21 01:47:00,2022-06-20 18:47:00,277,Monday,18
Joy Crookes,Yah / Element - Medley,176.374,2022-06-21 01:50:00,2022-06-20 18:50:00,277,Monday,18
Mychelle,Forbidden Fruit,207.804,2022-06-21 01:53:00,2022-06-20 18:53:00,277,Monday,18
Cisco Swank,Joint 3,102.184,2022-06-21 01:55:00,2022-06-20 18:55:00,277,Monday,18
Brandon Banks,Tryin',228.386,2022-06-21 01:58:00,2022-06-20 18:58:00,277,Monday,18
Vacatixn,Dear Mylene - Extended,284.143,2022-06-21 02:03:00,2022-06-20 19:03:00,277,Monday,19
Gabriela Eva,Feng Shui,180.9,2022-06-21 02:06:00,2022-06-20 19:06:00,277,Monday,19
Brothers Of My Uncle,Smoothies,124.368,2022-06-21 02:08:00,2022-06-20 19:08:00,277,Monday,19
Hadji Gaviota,RUNNER'S HIGH,171.851,2022-06-21 02:11:00,2022-06-20 19:11:00,277,Monday,19
Celo Dut,Não Vou Ceder - A COLORS SHOW,81.795,2022-06-21 02:12:00,2022-06-20 19:12:00,277,Monday,19
Harrison,Like When We Were Kids,120.0,2022-06-21 02:14:00,2022-06-20 19:14:00,277,Monday,19
Civ Pierre,24,145.28,2022-06-21 02:16:00,2022-06-20 19:16:00,277,Monday,19
Zen Boba,Talk to Yuh,211.09,2022-06-21 02:20:00,2022-06-20 19:20:00,277,Monday,19
Gavin Turek,2AM,266.346,2022-06-21 02:24:00,2022-06-20 19:24:00,277,Monday,19
Selina,Pretty in Pink,95.784,2022-06-21 02:26:00,2022-06-20 19:26:00,277,Monday,19
Harry Styles,As It Was,11.331,2022-06-21 05:37:00,2022-06-20 22:37:00,277,Monday,22
Bad Bunny,Moscow Mule,5.224,2022-06-21 05:37:00,2022-06-20 22:37:00,277,Monday,22
Lizzo,About Damn Time,16.137,2022-06-21 05:37:00,2022-06-20 22:37:00,277,Monday,22
Bad Bunny,Ojitos Lindos,6.826,2022-06-21 05:37:00,2022-06-20 22:37:00,277,Monday,22
FKJ,Greener,1.671,2022-06-21 05:38:00,2022-06-20 22:38:00,277,Monday,22
FKJ,Greener,11.029,2022-06-21 05:38:00,2022-06-20 22:38:00,277,Monday,22
¿Téo?,I'll Wait,8.034,2022-06-21 05:38:00,2022-06-20 22:38:00,277,Monday,22
FKJ,Way Out,3.459,2022-06-21 05:38:00,2022-06-20 22:38:00,277,Monday,22
FKJ,Let's Live,14.117,2022-06-21 05:38:00,2022-06-20 22:38:00,277,Monday,22
FKJ,New Life,3.39,2022-06-21 05:38:00,2022-06-20 22:38:00,277,Monday,22
Bad Bunny,Tití Me Preguntó,20.99,2022-06-21 05:38:00,2022-06-20 22:38:00,277,Monday,22
Lizzo,About Damn Time - Purple Disco Machine Remix,4.62,2022-06-21 05:38:00,2022-06-20 22:38:00,277,Monday,22
Xavier Omär,Tarantino,3.715,2022-06-21 05:38:00,2022-06-20 22:38:00,277,Monday,22
Miller Blue,Blush,11.308,2022-06-21 05:39:00,2022-06-20 22:39:00,277,Monday,22
Smino,Ruby Red,7.128,2022-06-21 05:39:00,2022-06-20 22:39:00,277,Monday,22
Harry Styles,Late Night Talking,4.69,2022-06-21 05:39:00,2022-06-20 22:39:00,277,Monday,22
Purple Disco Machine,Twisted Mind,6.083,2022-06-21 05:39:00,2022-06-20 22:39:00,277,Monday,22
Leon Thomas,PLW,2.6,2022-06-21 05:39:00,2022-06-20 22:39:00,277,Monday,22
Logic,"Orville (feat. Like, Blu & Exile)",8.962,2022-06-21 05:39:00,2022-06-20 22:39:00,277,Monday,22
Calvin Harris,Potion (with Dua Lipa & Young Thug),17.252,2022-06-21 05:39:00,2022-06-20 22:39:00,277,Monday,22
Kendrick Lamar,Die Hard,3.97,2022-06-21 05:40:00,2022-06-20 22:40:00,277,Monday,22
Kendrick Lamar,The Heart Part 5,1.532,2022-06-21 05:40:00,2022-06-20 22:40:00,277,Monday,22
Kendrick Lamar,N95,9.914,2022-06-21 05:40:00,2022-06-20 22:40:00,277,Monday,22
Kendrick Lamar,Worldwide Steppers,2.554,2022-06-21 05:40:00,2022-06-20 22:40:00,277,Monday,22
Teia Elaine,Kick It,3.343,2022-06-21 05:40:00,2022-06-20 22:40:00,277,Monday,22
Kendrick Lamar,Father Time (feat. Sampha),4.527,2022-06-21 05:40:00,2022-06-20 22:40:00,277,Monday,22
Kendrick Lamar,Rich Spirit,5.781,2022-06-21 05:40:00,2022-06-20 22:40:00,277,Monday,22
Kendrick Lamar,The Heart Part 5,11.168,2022-06-21 05:40:00,2022-06-20 22:40:00,277,Monday,22
Tank and The Bangas,Fluff,7.755,2022-06-21 05:40:00,2022-06-20 22:40:00,277,Monday,22
SiR,Satisfaction,2.972,2022-06-21 05:41:00,2022-06-20 22:41:00,277,Monday,22
Col3trane,Lights Out,9.125,2022-06-21 05:41:00,2022-06-20 22:41:00,277,Monday,22
Jack Harlow,Churchill Downs (feat. Drake),3.459,2022-06-21 05:41:00,2022-06-20 22:41:00,277,Monday,22
Kendrick Lamar,United In Grief,11.54,2022-06-21 05:41:00,2022-06-20 22:41:00,277,Monday,22
Rex Orange County,Sunflower,18.715,2022-06-21 05:41:00,2022-06-20 22:41:00,277,Monday,22
Doja Cat,Vegas (From the Original Motion Picture Soundtrack ELVIS),2.159,2022-06-21 05:41:00,2022-06-20 22:41:00,277,Monday,22
Topaz Jones,Mirror,9.589,2022-06-21 05:41:00,2022-06-20 22:41:00,277,Monday,22
Kota the Friend,UP,2.577,2022-06-21 05:41:00,2022-06-20 22:41:00,277,Monday,22
Terrell Morris,Pretty Life,6.989,2022-06-21 05:42:00,2022-06-20 22:42:00,277,Monday,22
Terrell Morris,Toi,11.331,2022-06-21 05:42:00,2022-06-20 22:42:00,277,Monday,22
Lo Village,NERD,14.187,2022-06-21 05:42:00,2022-06-20 22:42:00,277,Monday,22
Justice Der,90210,7.221,2022-06-21 05:42:00,2022-06-20 22:42:00,277,Monday,22
Wilma Vritra,Harness,3.831,2022-06-21 05:42:00,2022-06-20 22:42:00,277,Monday,22
Terrell Morris,Winterfalls,9.334,2022-06-21 05:42:00,2022-06-20 22:42:00,277,Monday,22
Terrell Morris,Winterfalls,8.939,2022-06-21 05:42:00,2022-06-20 22:42:00,277,Monday,22
Christian Rich,CACTUS FLOWERS,2.972,2022-06-21 05:42:00,2022-06-20 22:42:00,277,Monday,22
Dr. Mad,Amari's Call,5.758,2022-06-21 05:43:00,2022-06-20 22:43:00,277,Monday,22
aloe.401,Lavender,18.39,2022-06-21 05:43:00,2022-06-20 22:43:00,277,Monday,22
Master Soul Boy,Catharsis,6.524,2022-06-21 05:43:00,2022-06-20 22:43:00,277,Monday,22
Kymara,Home,7.964,2022-06-21 05:43:00,2022-06-20 22:43:00,277,Monday,22
Tems,Found (feat. Brent Faiyaz),6.269,2022-06-21 05:43:00,2022-06-20 22:43:00,277,Monday,22
Thundercat,"Satellite Space Age Edition (feat. Louis Cole & Genevieve Artadi) [from Insecure: Music From The HBO Original Series, Season 5]",4.481,2022-06-21 05:43:00,2022-06-20 22:43:00,277,Monday,22
Pale Jay,Shameful Game,2.438,2022-06-21 05:43:00,2022-06-20 22:43:00,277,Monday,22
Col3trane,Logan Paul,13.421,2022-06-21 05:44:00,2022-06-20 22:44:00,277,Monday,22
Kaelin Ellis,CATS GROOVE,8.846,2022-06-21 05:44:00,2022-06-20 22:44:00,277,Monday,22
Stro Elliot,Marvin's Mood,10.75,2022-06-21 05:44:00,2022-06-20 22:44:00,277,Monday,22
Hiatus Kaiyote,Blood And Marrow - Stro Elliot Remix,6.408,2022-06-21 05:44:00,2022-06-20 22:44:00,277,Monday,22
Stro Elliot,Virginia Wolf,22.058,2022-06-21 05:44:00,2022-06-20 22:44:00,277,Monday,22
Mack Keane,Thought of You (feat. Joyce Wrice),1.439,2022-06-21 05:45:00,2022-06-20 22:45:00,277,Monday,22
Mack Keane,Thought of You (feat. Joyce Wrice),2.182,2022-06-21 05:45:00,2022-06-20 22:45:00,277,Monday,22
Daniel Caesar,Please Do Not Lean (feat. BADBADNOTGOOD),4.713,2022-06-21 05:45:00,2022-06-20 22:45:00,277,Monday,22
Supershy,Something on My Mind,3.459,2022-06-21 05:45:00,2022-06-20 22:45:00,277,Monday,22
Supershy,Something on My Mind,6.199,2022-06-21 05:45:00,2022-06-20 22:45:00,277,Monday,22
Leven Kali,LET IT RAIN,3.97,2022-06-21 05:45:00,2022-06-20 22:45:00,277,Monday,22
Kenyon Dixon,"Get High, Get By",4.411,2022-06-21 05:45:00,2022-06-20 22:45:00,277,Monday,22
Ibeyi,Lavender & Red Roses,8.846,2022-06-21 05:45:00,2022-06-20 22:45:00,277,Monday,22
Tru,S I T U A T I O N S,6.548,2022-06-21 05:45:00,2022-06-20 22:45:00,277,Monday,22
Supershy,Happy Music,10.913,2022-06-21 05:45:00,2022-06-20 22:45:00,277,Monday,22
Dreamville,Coming Down (with Ari Lennox),3.181,2022-06-21 05:45:00,2022-06-20 22:45:00,277,Monday,22
Kota the Friend,Good Friday,6.199,2022-06-21 05:45:00,2022-06-20 22:45:00,277,Monday,22
Planet Giza,Start Over,3.877,2022-06-21 05:46:00,2022-06-20 22:46:00,277,Monday,22
Xadi,Timing,3.088,2022-06-21 05:46:00,2022-06-20 22:46:00,277,Monday,22
Wesley Joseph,Ur_Room,6.501,2022-06-21 05:46:00,2022-06-20 22:46:00,277,Monday,22
Anomalie,Hummingbird,6.942,2022-06-21 05:46:00,2022-06-20 22:46:00,277,Monday,22
Darius,APOLOGY,4.62,2022-06-21 05:46:00,2022-06-20 22:46:00,277,Monday,22
Darius,APOLOGY,1.973,2022-06-21 05:46:00,2022-06-20 22:46:00,277,Monday,22
Darius,Espoir,14.814,2022-06-21 05:46:00,2022-06-20 22:46:00,277,Monday,22
Anomalie,Memory Leaves,7.291,2022-06-21 05:46:00,2022-06-20 22:46:00,277,Monday,22
Anomalie,Memory Leaves,6.965,2022-06-21 05:46:00,2022-06-20 22:46:00,277,Monday,22
Alex Isley,Too Bad I Forget,5.178,2022-06-21 05:46:00,2022-06-20 22:46:00,277,Monday,22
Elijah Waters,Bittersweet,3.645,2022-06-21 05:47:00,2022-06-20 22:47:00,277,Monday,22
Gabrielle Cavassa,Inside My Arms,4.481,2022-06-21 05:47:00,2022-06-20 22:47:00,277,Monday,22
Young & Sick,ANGELS,10.936,2022-06-21 05:47:00,2022-06-20 22:47:00,277,Monday,22
Jaz Lund,Slow Down with Me,15.743,2022-06-21 05:47:00,2022-06-20 22:47:00,277,Monday,22
Darius,Helios,8.219,2022-06-21 05:47:00,2022-06-20 22:47:00,277,Monday,22
Kurtis Wells,A Song About the Sun,3.32,2022-06-21 05:47:00,2022-06-20 22:47:00,277,Monday,22
Beau Diako,Nylon,3.181,2022-06-21 05:47:00,2022-06-20 22:47:00,277,Monday,22
Acidslop,Forever Is a Dollar,6.199,2022-06-21 05:47:00,2022-06-20 22:47:00,277,Monday,22
¿Téo?,Assim,2.252,2022-06-21 05:47:00,2022-06-20 22:47:00,277,Monday,22
Your Grandparents,Groove,5.897,2022-06-21 05:48:00,2022-06-20 22:48:00,277,Monday,22
Flozigg,MUTUAL,3.924,2022-06-21 05:48:00,2022-06-20 22:48:00,277,Monday,22
Royce Wood Junior,With You Now for This,3.459,2022-06-21 05:48:00,2022-06-20 22:48:00,277,Monday,22
Darius,MATERIAL GIRL,12.027,2022-06-21 05:48:00,2022-06-20 22:48:00,277,Monday,22
Silas Short,Joint Identity,3.482,2022-06-21 05:48:00,2022-06-20 22:48:00,277,Monday,22
Orion Sun,dirty dancer - A COLORS SHOW,4.179,2022-06-21 05:48:00,2022-06-20 22:48:00,277,Monday,22
Lo Village,Comfortable,5.27,2022-06-21 05:48:00,2022-06-20 22:48:00,277,Monday,22
Kendra Dias,Flexible,5.596,2022-06-21 05:48:00,2022-06-20 22:48:00,277,Monday,22
Allen Stone,A Bit Of Both (From “American Song Contest”),2.252,2022-06-21 05:48:00,2022-06-20 22:48:00,277,Monday,22
Jungle,Goodbye My Love (feat. Priya Ragu),4.992,2022-06-21 05:48:00,2022-06-20 22:48:00,277,Monday,22
Sebastian Mikael,Exit,3.691,2022-06-21 05:48:00,2022-06-20 22:48:00,277,Monday,22
Redinho,Sheriff,2.693,2022-06-21 05:49:00,2022-06-20 22:49:00,277,Monday,22
99 Neighbors,Lock N Key,7.151,2022-06-21 05:49:00,2022-06-20 22:49:00,277,Monday,22
LEISURE,Spark It Up,7.732,2022-06-21 05:49:00,2022-06-20 22:49:00,277,Monday,22
Jim-E Stack,Can We (with Kacy Hill),5.712,2022-06-21 05:49:00,2022-06-20 22:49:00,277,Monday,22
Omar Apollo,Want U Around (feat. Ruel),4.388,2022-06-21 05:49:00,2022-06-20 22:49:00,277,Monday,22
blackwave.,Elusive,2.089,2022-06-21 05:50:00,2022-06-20 22:50:00,277,Monday,22
Still Woozy,Pool,2.507,2022-06-21 05:50:00,2022-06-20 22:50:00,277,Monday,22
J3PO,Silver Lining,5.967,2022-06-21 05:50:00,2022-06-20 22:50:00,277,Monday,22
Durand Jones & The Indications,Make a Change,5.363,2022-06-21 05:50:00,2022-06-20 22:50:00,277,Monday,22
Durand Jones & The Indications,Make a Change,4.318,2022-06-21 05:50:00,2022-06-20 22:50:00,277,Monday,22
Kae Tempest,No Prizes,3.088,2022-06-21 05:50:00,2022-06-20 22:50:00,277,Monday,22
((( O ))),Shuh Shuh,4.342,2022-06-21 05:50:00,2022-06-20 22:50:00,277,Monday,22
Foolie $urfin,TROPICS,37.662,2022-06-21 05:50:00,2022-06-20 22:50:00,277,Monday,22
Elijah Fox,Barcelona,3.111,2022-06-21 05:50:00,2022-06-20 22:50:00,277,Monday,22
Nightmares On Wax,Imagineering,2.484,2022-06-21 05:50:00,2022-06-20 22:50:00,277,Monday,22
Cassowary,Price Went Up,3.668,2022-06-21 05:50:00,2022-06-20 22:50:00,277,Monday,22
Cosma Joy,The Loneliest Thing,2.716,2022-06-21 05:50:00,2022-06-20 22:50:00,277,Monday,22
Greg Spero,The Chant,2.577,2022-06-21 05:50:00,2022-06-20 22:50:00,277,Monday,22
9th Wonder,CouldMeetYou!!!,3.482,2022-06-21 05:50:00,2022-06-20 22:50:00,277,Monday,22
anees,sun and moon,9.218,2022-06-21 05:50:00,2022-06-20 22:50:00,277,Monday,22
Valley Boy,Learn Spanish,31.718,2022-06-21 05:51:00,2022-06-20 22:51:00,277,Monday,22
Rex Orange County,"OPEN A WINDOW (feat. Tyler, The Creator)",22.523,2022-06-21 05:51:00,2022-06-20 22:51:00,277,Monday,22
Cautious Clay,Stolen Moments,8.034,2022-06-21 05:52:00,2022-06-20 22:52:00,277,Monday,22
Nieve,Playback (feat. Ine),5.085,2022-06-21 05:52:00,2022-06-20 22:52:00,277,Monday,22
Megan Thee Stallion,Sweetest Pie,24.195,2022-06-21 05:52:00,2022-06-20 22:52:00,277,Monday,22
Robert Glasper Trio,Blue Skies,3.482,2022-06-21 05:52:00,2022-06-20 22:52:00,277,Monday,22
Nieve,Blue Magic (feat. Ine),2.786,2022-06-21 05:52:00,2022-06-20 22:52:00,277,Monday,22
Nieve,Ride For Me (feat. Lora Vladova),2.438,2022-06-21 05:52:00,2022-06-20 22:52:00,277,Monday,22
Benny Sings,Run Right Back,4.388,2022-06-21 05:52:00,2022-06-20 22:52:00,277,Monday,22
Es-K,What It Used To Be,4.876,2022-06-21 05:52:00,2022-06-20 22:52:00,277,Monday,22
Nieve,Go With Me,3.552,2022-06-21 05:52:00,2022-06-20 22:52:00,277,Monday,22
((( O ))),Nature's Joint,14.93,2022-06-21 05:53:00,2022-06-20 22:53:00,277,Monday,22
Nieve,"Goodnight, Good Afternoon",2.577,2022-06-21 05:53:00,2022-06-20 22:53:00,277,Monday,22
Nieve,Dont You Lie to Me Child,11.772,2022-06-21 05:53:00,2022-06-20 22:53:00,277,Monday,22
Nieve,Home,20.271,2022-06-21 05:53:00,2022-06-20 22:53:00,277,Monday,22
Liza,ROLLA,10.309,2022-06-21 05:53:00,2022-06-20 22:53:00,277,Monday,22
Deb Never,Crutches,2.739,2022-06-21 05:54:00,2022-06-20 22:54:00,277,Monday,22
Lizzy McAlpine,reckless driving (feat. Ben Kessler),2.438,2022-06-21 05:54:00,2022-06-20 22:54:00,277,Monday,22
Yuni Wa,Ivy League,12.91,2022-06-21 05:54:00,2022-06-20 22:54:00,277,Monday,22
glaive,heather,12.747,2022-06-21 05:54:00,2022-06-20 22:54:00,277,Monday,22
Yuni Wa,Computer,11.563,2022-06-21 05:54:00,2022-06-20 22:54:00,277,Monday,22
Tiana Major9,2 seater (feat. Smino),8.15,2022-06-21 05:54:00,2022-06-20 22:54:00,277,Monday,22
glaive,astrid,10.541,2022-06-21 05:54:00,2022-06-20 22:54:00,277,Monday,22
Alex Isley,Colors,9.404,2022-06-21 05:55:00,2022-06-20 22:55:00,277,Monday,22
Max Fry,Overwinter,8.637,2022-06-21 05:55:00,2022-06-20 22:55:00,277,Monday,22
Lianne La Havas,Bittersweet,1.439,2022-06-21 05:55:00,2022-06-20 22:55:00,277,Monday,22
Lo Village,Out The Window,6.083,2022-06-21 05:55:00,2022-06-20 22:55:00,277,Monday,22
Awon,Street Jazz,18.761,2022-06-21 05:55:00,2022-06-20 22:55:00,277,Monday,22
Max Fry,take it slow,12.353,2022-06-21 05:55:00,2022-06-20 22:55:00,277,Monday,22
Rex Orange County,AMAZING,10.216,2022-06-21 05:56:00,2022-06-20 22:56:00,277,Monday,22
Diplo,On My Mind - Purple Disco Machine Remix,13.56,2022-06-21 05:56:00,2022-06-20 22:56:00,277,Monday,22
MATVEÏ,REGRESO - warner case Remix,26.517,2022-06-21 05:56:00,2022-06-20 22:56:00,277,Monday,22
Mo Safren,How to Love Again,2.321,2022-06-21 05:56:00,2022-06-20 22:56:00,277,Monday,22
Fredwave,Shovel,2.043,2022-06-21 05:56:00,2022-06-20 22:56:00,277,Monday,22
Photay,No Sass,3.39,2022-06-21 05:56:00,2022-06-20 22:56:00,277,Monday,22
